Unnamed: 0,Photo,Cond,Ci,Trmmol,VPD,LA,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,Pari,Press,id,X,SetLA
12,17.3,0.0521,896.0,0.694,1.3,6.0,0.5,2.25,22.29,25.02,21.7,1500.22,1463.56,17.87,19.23,64.82,69.76,300.2,1799.0,97.96,MMSF_Qrub_2,,
13,18.2,0.0379,1150.0,0.517,1.33,6.0,0.5,2.25,22.26,24.96,21.7,1999.88,1961.53,17.827,18.841,64.78,68.47,300.2,1800.0,97.96,MMSF_Qrub_2,,
1,5.76,0.102,284.0,1.6,1.59,6.0,0.5,2.25,24.22,25.11,24.43,399.39,386.64,13.037,16.18,42.9,53.04,300.2,1799.0,99.46,UMBS_Arub_8,,
2,3.51,0.0825,214.0,1.35,1.65,6.0,0.5,2.25,23.87,25.17,23.84,298.44,290.63,13.068,15.726,43.89,52.65,300.2,1799.0,99.46,UMBS_Arub_8,,
3,1.65,0.0684,153.0,1.14,1.67,6.0,0.5,2.25,23.68,25.1,23.65,201.23,197.49,13.085,15.336,44.41,51.91,300.2,1799.0,99.46,UMBS_Arub_8,,
4,0.168,0.0735,92.8,1.21,1.65,6.0,0.5,2.25,23.67,25.05,23.65,99.72,99.14,13.127,15.503,44.61,52.53,300.2,1799.0,99.46,UMBS_Arub_8,,
5,-0.639,0.0832,62.6,1.34,1.62,6.0,0.5,2.25,23.66,25.05,23.65,50.25,51.39,13.176,15.803,44.79,53.55,300.2,1800.0,99.47,UMBS_Arub_8,,
6,5.63,0.0928,280.0,1.45,1.58,6.0,0.5,2.25,23.65,25.0,23.65,401.15,388.76,13.213,16.07,44.96,54.49,300.2,1800.0,99.47,UMBS_Arub_8,,
7,5.73,0.0895,272.0,1.41,1.59,6.0,0.5,2.25,23.66,25.02,23.65,399.24,386.7,13.284,16.051,45.23,54.42,300.2,1799.0,99.47,UMBS_Arub_8,,
8,8.87,0.0819,388.0,1.3,1.6,6.0,0.5,2.25,23.65,25.01,23.65,598.38,579.15,13.331,15.894,45.39,53.9,300.2,1799.0,99.47,UMBS_Arub_8,,
9,11.6,0.0815,523.0,1.31,1.61,6.0,0.5,2.25,23.68,25.07,23.65,800.79,775.5,13.334,15.901,45.29,53.85,300.2,1799.0,99.47,UMBS_Arub_8,,
10,13.3,0.0842,687.0,1.35,1.62,6.0,0.5,2.25,23.69,25.13,23.65,1000.24,970.98,13.308,15.964,45.02,54.01,300.2,1800.0,99.47,UMBS_Arub_8,,
11,13.7,0.0823,867.0,1.31,1.61,6.0,0.5,2.25,23.47,25.1,23.25,1198.97,1168.52,13.413,15.999,46.14,54.87,300.2,1799.0,99.47,UMBS_Arub_8,,
12,14.4,0.0841,1150.0,1.33,1.59,6.0,0.5,2.25,23.42,25.05,23.26,1500.6,1467.81,13.41,16.028,46.13,55.14,300.2,1799.0,99.47,UMBS_Arub_8,,
13,14.9,0.0837,1630.0,1.31,1.58,6.0,0.5,2.25,23.4,24.99,23.26,1999.79,1964.94,13.467,16.049,46.36,55.25,300.2,1799.0,99.47,UMBS_Arub_8,,
1,17.7,0.147,155.0,1.58,1.09,6.0,0.5,2.25,25.49,24.43,26.27,400.04,363.49,17.304,20.413,51.35,60.57,299.6,1799.0,97.17,KBS_Pvir_1,,
2,14.7,0.152,100.0,1.7,1.13,6.0,0.5,2.25,26.35,24.86,27.44,298.86,268.42,17.47,20.806,49.42,58.67,299.6,1801.0,97.17,KBS_Pvir_1,,
3,10.5,0.159,63.6,1.8,1.14,6.0,0.5,2.25,26.47,25.08,27.44,199.09,177.46,17.564,21.097,49.34,59.08,299.6,1800.0,97.17,KBS_Pvir_1,,
4,5.63,0.173,30.6,1.92,1.13,6.0,0.5,2.25,26.49,25.11,27.44,98.74,87.13,17.572,21.331,49.17,59.68,299.6,1800.0,97.18,KBS_Pvir_1,,
5,2.78,0.176,16.5,1.91,1.11,6.0,0.5,2.25,26.37,25.11,27.24,49.83,44.1,17.765,21.513,50.22,60.62,299.6,1800.0,97.18,KBS_Pvir_1,,
6,-0.249,0.179,0.386,1.87,1.07,6.0,0.5,2.25,25.97,24.93,26.65,-2.51,-2.0,17.928,21.6,51.93,62.31,299.6,1799.0,97.17,KBS_Pvir_1,,
7,19.8,0.19,174.0,1.92,1.03,6.0,0.5,2.25,26.05,24.91,26.86,398.74,357.64,18.183,21.937,52.36,62.96,299.6,1799.0,97.17,KBS_Pvir_1,,
8,20.8,0.197,170.0,1.95,1.02,6.0,0.5,2.25,26.05,24.88,26.85,399.74,356.59,18.146,21.972,52.11,63.1,299.6,1799.0,97.16,KBS_Pvir_1,,
9,23.0,0.195,341.0,1.92,1.01,6.0,0.5,2.25,25.82,24.88,26.46,599.58,551.47,18.345,22.099,53.57,64.33,299.6,1801.0,97.17,KBS_Pvir_1,,
10,24.4,0.188,516.0,1.85,1.01,6.0,0.5,2.25,25.87,24.79,26.65,800.91,749.24,18.348,21.965,53.24,63.74,299.6,1800.0,97.17,KBS_Pvir_1,,
1,8.46,0.115,253.0,1.33,1.14,6.0,0.5,2.25,22.19,25.11,21.1,398.96,381.04,18.667,21.272,67.46,76.66,300.2,1799.0,96.76,GR_Bpap_3,,
2,6.1,0.125,201.0,1.37,1.09,6.0,0.5,2.25,22.05,24.86,21.11,300.01,287.03,18.666,21.343,68.03,77.61,300.2,1799.0,96.77,GR_Bpap_3,,
3,3.28,0.132,149.0,1.43,1.08,6.0,0.5,2.25,22.45,24.9,21.92,200.7,193.59,18.748,21.543,66.75,76.46,300.2,1799.0,96.77,GR_Bpap_3,,
4,0.438,0.14,91.5,1.51,1.07,6.0,0.5,2.25,22.53,24.96,21.89,99.64,98.47,18.734,21.682,66.33,76.57,300.2,1799.0,96.77,GR_Bpap_3,,
5,-1.0,0.143,62.9,1.53,1.07,6.0,0.5,2.25,22.55,25.0,21.89,50.3,52.14,18.806,21.795,66.56,76.88,300.2,1799.0,96.77,GR_Bpap_3,,
6,9.35,0.152,270.0,1.6,1.06,6.0,0.5,2.25,22.55,24.99,21.89,400.2,380.3,18.775,21.905,66.38,77.23,300.2,1799.0,96.77,GR_Bpap_3,,
7,9.29,0.151,270.0,1.59,1.06,6.0,0.5,2.25,22.56,25.0,21.89,399.02,379.25,18.836,21.945,66.62,77.35,300.2,1799.0,96.77,GR_Bpap_3,,
8,14.3,0.158,406.0,1.65,1.06,6.0,0.5,2.25,22.58,25.04,21.89,598.58,568.19,18.811,22.04,66.42,77.6,300.2,1799.0,96.76,GR_Bpap_3,,
9,17.4,0.163,570.0,1.69,1.05,6.0,0.5,2.25,22.58,25.04,21.89,799.94,762.62,18.795,22.108,66.28,77.8,300.2,1799.0,96.76,GR_Bpap_3,,
10,19.1,0.167,747.0,1.72,1.04,6.0,0.5,2.25,22.58,25.02,21.89,999.21,957.66,18.784,22.139,66.17,77.93,300.2,1799.0,96.76,GR_Bpap_3,,
11,19.4,0.164,936.0,1.67,1.03,6.0,0.5,2.25,22.58,25.0,21.89,1198.1,1155.46,18.915,22.187,66.78,78.11,300.2,1799.0,96.76,GR_Bpap_3,,
12,19.6,0.162,1230.0,1.65,1.03,6.0,0.5,2.25,22.57,24.99,21.89,1498.83,1454.9,18.996,22.22,67.13,78.24,300.2,1799.0,96.76,GR_Bpap_3,,
13,20.6,0.17,1710.0,1.72,1.03,6.0,0.5,2.25,22.58,25.0,21.89,1999.2,1951.3,18.893,22.262,66.52,78.38,300.2,1799.0,96.75,GR_Bpap_3,,
1,1.661737599,0.017702652,236.7490908,0.303282664,1.696592623,6.0,0.5,2.25,24.36448288,25.19372559,24.39105415,400.2536621,396.6921692,14.50849056,15.10545731,47.6916008,49.65391922,300.2191772,1799.536255,100.6255722,LaSelva_Pmac_5,,
2,0.955320888,0.016582989,198.3650998,0.27688081,1.653098393,6.0,0.5,2.25,24.24892807,24.93388939,24.55997849,299.8634644,297.7894897,14.50179195,15.04680824,48.00004196,49.8040123,300.2273254,1799.571655,100.6238785,LaSelva_Pmac_5,,
3,0.500900872,0.017840202,149.172534,0.292496603,1.624348714,6.0,0.5,2.25,24.4139061,24.78898811,25.0178318,200.1160889,198.9985809,14.48596287,15.06178093,47.47512054,49.3622551,300.1896973,1799.907227,100.6220093,LaSelva_Pmac_5,,
4,-0.211493034,0.019989296,114.6616255,0.329325476,1.63360319,6.0,0.5,2.25,24.74057388,24.86479187,25.41040611,100.1047058,100.4612503,14.46341991,15.11162186,46.48324585,48.56646729,300.2294312,1800.102539,100.6201172,LaSelva_Pmac_5,,
5,-0.03266147,0.026594943,82.17870897,0.434817514,1.625692296,6.0,0.5,2.25,24.78101158,24.90215683,25.41080284,82.37415314,82.36785126,14.40460682,15.26027203,46.18236923,48.92570877,300.2450562,1800.278809,100.6197281,LaSelva_Pmac_5,,
6,4.473378154,0.033499136,166.9046784,0.538793507,1.604157793,6.0,0.5,2.25,25.07171059,24.87122726,25.96009445,399.9125366,390.552124,14.35499859,15.41515923,45.23565292,48.57644272,300.2306824,1800.233521,100.6275787,LaSelva_Pmac_5,,
7,4.834084084,0.037655298,174.2743326,0.60456817,1.604152632,6.0,0.5,2.25,25.1532135,24.92065811,25.92138863,400.1047058,389.9725647,14.31764507,15.50714397,44.90140533,48.63177872,300.2237549,1800.127563,100.632019,LaSelva_Pmac_5,,
8,8.125355495,0.041499267,254.1537085,0.658962147,1.589324548,6.0,0.5,2.25,25.42543221,24.86948013,26.31126404,600.1849365,583.1781006,14.26119423,15.55766487,44.00860214,48.00938416,300.2197876,1799.771729,100.6381378,LaSelva_Pmac_5,,
9,10.52420929,0.03994114,335.4661548,0.640538467,1.604356527,6.0,0.5,2.25,25.47632027,24.89807701,26.31308556,799.9937134,777.9650269,14.19908524,15.45942116,43.69149017,47.56962204,300.2228699,1799.473022,100.6538849,LaSelva_Pmac_5,,
10,12.14033778,0.036871599,422.150356,0.592067786,1.604562149,6.0,0.5,2.25,25.59667397,24.82500076,26.50472832,999.9671631,974.552124,14.15487576,15.31997013,43.24746704,46.80718231,300.2318115,1799.427124,100.6589279,LaSelva_Pmac_5,,
11,11.70363244,0.029008428,500.3093168,0.480432314,1.649378769,6.0,0.5,2.25,25.77012253,24.91017342,26.70337868,1199.930298,1175.413086,14.08826923,15.03393745,42.60368729,45.46343994,300.2381897,1799.120239,100.6596069,LaSelva_Pmac_5,,
12,11.14990039,0.021417626,608.3722913,0.363633468,1.685380886,6.0,0.5,2.25,25.79714775,24.92766571,26.70278358,1500.019165,1476.663696,13.99382496,14.7098341,42.24818039,44.40985489,300.2345581,1798.883789,100.6544418,LaSelva_Pmac_5,,
13,13.8991258,0.020235845,824.8124516,0.346207406,1.697549583,6.0,0.5,2.25,25.8012104,24.93712044,26.70336723,1999.944092,1970.804199,13.9246254,14.60638905,42.02999115,44.08781815,300.2365112,1798.548706,100.6564636,LaSelva_Pmac_5,,
1,15.6,0.545,306.0,3.86,0.826,6.0,0.5,2.25,25.08,25.26,25.17,399.67,365.6,17.307,24.836,52.41,75.22,299.6,1800.0,96.77,GR_Ptre_8,,
2,11.4,0.508,228.0,3.67,0.832,6.0,0.5,2.25,24.4,25.17,24.11,299.83,274.9,17.435,24.599,55.25,77.58,299.6,1800.0,96.77,GR_Ptre_8,,
3,6.97,0.501,156.0,3.61,0.828,6.0,0.5,2.25,24.33,25.1,24.11,200.0,184.71,17.452,24.507,55.53,77.62,299.6,1800.0,96.77,GR_Ptre_8,,
4,2.17,0.499,84.7,3.58,0.824,6.0,0.5,2.25,24.31,25.07,24.11,99.2,94.18,17.486,24.478,55.7,77.6,299.6,1800.0,96.76,GR_Ptre_8,,
5,-0.166,0.497,49.8,3.57,0.824,6.0,0.5,2.25,24.3,25.06,24.11,49.85,49.83,17.502,24.469,55.79,77.63,299.6,1800.0,96.76,GR_Ptre_8,,
6,14.8,0.496,306.0,3.54,0.819,6.0,0.5,2.25,24.3,25.02,24.12,399.92,367.71,17.521,24.437,55.87,77.56,299.6,1800.0,96.76,GR_Ptre_8,,
7,15.0,0.498,305.0,3.54,0.817,6.0,0.5,2.25,24.29,25.01,24.12,399.9,367.2,17.52,24.444,55.87,77.6,299.6,1800.0,96.76,GR_Ptre_8,,
8,18.8,0.505,480.0,3.57,0.814,6.0,0.5,2.25,24.31,25.03,24.11,599.95,558.33,17.531,24.511,55.87,77.75,299.6,1799.0,96.76,GR_Ptre_8,,
9,20.0,0.521,672.0,3.64,0.81,6.0,0.5,2.25,24.32,25.05,24.11,800.7,755.07,17.477,24.594,55.47,77.95,299.6,1799.0,96.77,GR_Ptre_8,,
10,21.1,0.524,861.0,3.67,0.812,6.0,0.5,2.25,24.34,25.1,24.11,999.98,950.64,17.497,24.67,55.41,78.12,299.6,1800.0,96.77,GR_Ptre_8,,
11,21.9,0.53,1050.0,3.69,0.808,6.0,0.5,2.25,24.35,25.12,24.11,1199.8,1147.53,17.541,24.749,55.5,78.3,299.6,1800.0,96.77,GR_Ptre_8,,
12,22.4,0.526,1340.0,3.66,0.806,6.0,0.5,2.25,24.36,25.16,24.12,1499.96,1444.52,17.688,24.831,56.19,78.51,299.6,1800.0,96.78,GR_Ptre_8,,
13,23.1,0.536,1830.0,3.63,0.789,6.0,0.5,2.25,24.18,25.01,23.92,1999.73,1939.41,17.643,24.733,56.39,79.05,299.6,1801.0,96.77,GR_Ptre_8,,
1,0.919071237,0.021798931,121.7690556,0.689760682,3.012048745,,0.5,2.25,33.51251602,37.78827286,33.29187393,200.0564423,197.9470367,34.59567642,35.92449951,66.10726166,68.64644623,300.2572937,1799.974487,99.35346985,Horizontes_Aine_3,,6.0
2,-0.282386857,0.027945815,111.2803104,0.886288911,3.025708637,,0.5,2.25,33.78992462,37.91744995,33.46934891,99.98112488,100.3676529,34.54774857,36.25457764,64.99636078,68.20749664,300.2609558,1800.19165,99.34871674,Horizontes_Aine_3,,6.0
3,-0.796547566,0.047232946,82.6409121,1.429227958,2.910405606,,0.5,2.25,34.1043663,37.82693481,33.90110779,57.23086166,58.65499878,34.33988953,37.08982468,63.47923279,68.56263733,300.2728577,1800.398682,99.34501648,Horizontes_Aine_3,,6.0
4,4.573063286,0.03010472,130.2806211,0.988616226,3.134221081,,0.5,2.25,33.50054169,38.1901207,32.46430206,399.8455505,389.9368286,34.2539711,36.15809631,65.48949432,69.12995911,300.2543335,1800.184326,99.34026337,Horizontes_Aine_3,,6.0
5,4.04604326,0.025204097,118.4076205,0.832660493,3.147123091,,0.5,2.25,33.30036163,38.13867569,32.48548889,400.0583496,391.3221436,34.23577881,35.84002686,66.19276428,69.29447174,300.2595215,1799.724976,99.34001923,Horizontes_Aine_3,,6.0
6,6.274608892,0.023099556,129.1973378,0.752936899,3.103523928,,0.5,2.25,33.30732727,37.96474838,32.68458176,599.8778687,586.4567871,34.19508362,35.64606094,66.08763885,68.89189911,300.2518311,1800.962036,99.33908844,Horizontes_Aine_3,,6.0
7,7.171433431,0.017839475,113.4481534,0.589067401,3.137387376,,0.5,2.25,33.16323471,37.95015717,32.48688507,800.1586304,784.9038696,34.11748886,35.25313568,66.47116852,68.68375397,300.2522888,1800.33728,99.33670044,Horizontes_Aine_3,,6.0
8,8.202525935,0.015969829,126.4929747,0.527355765,3.135462502,,0.5,2.25,33.24071121,37.89687347,32.68284607,1000.199585,982.7718506,34.06375885,35.08066177,66.07680511,68.0493927,300.2385559,1800.26355,99.33395386,Horizontes_Aine_3,,6.0
9,8.308540565,0.013828735,179.3762515,0.461999827,3.169226409,,0.5,2.25,33.4370079,37.93315125,32.9986763,1200.023071,1182.328369,33.98183441,34.87286377,65.19497681,66.90444183,300.25177,1800.731812,99.33146667,Horizontes_Aine_3,,6.0
10,9.158435744,0.011921134,199.8677516,0.403515457,3.208144421,,0.5,2.25,33.47734451,37.99161911,33.02222824,1499.848022,1480.352661,33.91535187,34.69373703,64.91932678,66.40927887,300.2492981,1800.048096,99.32948303,Horizontes_Aine_3,,6.0
11,9.745814647,0.008676543,117.9934835,0.299951461,3.270940955,,0.5,2.25,33.17197418,38.13716125,32.44807434,1999.964722,1979.30188,34.01467896,34.59337616,66.23045349,67.3572464,300.2348633,1799.818359,99.3248291,Horizontes_Aine_3,,6.0
1,16.8,0.312,262.0,2.98,1.04,6.0,0.5,2.25,24.73,25.11,25.68,399.6,363.77,16.118,21.962,50.66,69.02,299.6,1800.0,98.31,UMBS_Bpap_3,,
2,12.3,0.299,196.0,2.89,1.05,6.0,0.5,2.25,24.92,25.06,25.27,299.03,272.92,16.171,21.824,50.59,67.79,299.6,1801.0,98.31,UMBS_Bpap_3,,
3,8.01,0.333,137.0,3.04,1.0,6.0,0.5,2.25,24.94,24.7,25.51,199.85,182.7,15.628,21.576,48.51,66.98,299.6,1799.0,98.32,UMBS_Bpap_3,,
4,2.72,0.319,77.6,3.04,1.04,6.0,0.5,2.25,25.33,24.95,25.86,100.48,94.45,15.673,21.633,47.89,65.59,299.6,1799.0,98.32,UMBS_Bpap_3,,
5,0.0448,0.328,48.4,3.15,1.05,6.0,0.5,2.25,25.17,25.06,25.47,49.92,49.52,15.561,21.735,48.01,66.52,299.6,1799.0,98.33,UMBS_Bpap_3,,
6,16.9,0.339,267.0,3.22,1.05,6.0,0.5,2.25,24.67,25.03,24.7,399.13,362.85,15.435,21.748,49.09,68.61,299.6,1799.0,98.33,UMBS_Bpap_3,,
7,16.7,0.338,268.0,3.26,1.06,6.0,0.5,2.25,24.75,25.14,24.9,398.27,362.47,15.394,21.786,48.74,68.39,299.6,1799.0,98.33,UMBS_Bpap_3,,
8,24.8,0.364,415.0,3.41,1.04,6.0,0.5,2.25,24.56,25.04,24.5,600.54,547.1,15.12,21.805,48.06,69.21,299.6,1800.0,98.33,UMBS_Bpap_3,,
9,28.5,0.34,574.0,3.28,1.06,6.0,0.5,2.25,24.56,25.14,24.5,798.22,736.41,15.371,21.799,49.21,69.2,299.6,1800.0,98.34,UMBS_Bpap_3,,
10,30.7,0.345,754.0,3.29,1.05,6.0,0.5,2.25,24.82,25.1,24.89,997.26,929.72,15.41,21.848,48.59,68.31,299.6,1801.0,98.34,UMBS_Bpap_3,,
11,32.7,0.351,939.0,3.3,1.04,6.0,0.5,2.25,24.29,25.02,24.11,1199.21,1126.2,15.307,21.781,49.64,70.29,299.6,1800.0,98.34,UMBS_Bpap_3,,
12,33.6,0.367,1240.0,3.34,1.01,6.0,0.5,2.25,24.27,24.87,24.11,1501.17,1424.41,15.277,21.812,49.36,70.47,299.6,1800.0,98.34,UMBS_Bpap_3,,
13,32.2,0.344,1720.0,3.22,1.03,6.0,0.5,2.25,24.4,25.02,24.31,1997.35,1920.41,15.546,21.861,50.24,70.07,299.6,1799.0,98.34,UMBS_Bpap_3,,
1,2.88,0.0285,220.0,0.578,2.0,6.0,0.5,2.25,21.53,26.84,19.36,399.73,393.52,14.316,15.454,55.52,59.94,300.1,1799.0,100.0,Auburn_Qhem_1,,
2,1.72,0.0254,179.0,0.488,1.89,6.0,0.5,2.25,20.72,26.21,18.56,299.3,295.58,14.291,15.251,58.25,62.16,300.1,1799.0,99.99,Auburn_Qhem_1,,
3,0.908,0.0288,142.0,0.536,1.84,6.0,0.5,2.25,20.42,25.98,18.27,199.73,197.7,14.287,15.341,59.33,63.7,300.1,1799.0,99.99,Auburn_Qhem_1,,
4,0.0374,0.0346,94.7,0.628,1.8,6.0,0.5,2.25,20.34,25.89,18.19,99.51,99.31,14.31,15.546,59.7,64.86,300.1,1800.0,99.99,Auburn_Qhem_1,,
5,-0.435,0.0417,65.6,0.736,1.75,6.0,0.5,2.25,20.24,25.76,18.12,49.56,50.35,14.298,15.746,60.01,66.08,300.1,1799.0,99.98,Auburn_Qhem_1,,
6,3.51,0.0426,249.0,0.765,1.79,6.0,0.5,2.25,20.37,25.97,18.23,399.82,392.2,14.315,15.821,59.61,65.88,300.1,1799.0,99.98,Auburn_Qhem_1,,
7,3.08,0.0317,227.0,0.58,1.81,6.0,0.5,2.25,20.36,25.9,18.24,399.94,393.33,14.302,15.444,59.6,64.36,300.2,1800.0,99.97,Auburn_Qhem_1,,
8,4.64,0.0277,306.0,0.518,1.84,6.0,0.5,2.25,20.39,26.0,18.23,600.07,590.27,14.307,15.317,59.52,63.72,302.7,1799.0,99.97,Auburn_Qhem_1,,
9,5.68,0.0228,369.0,0.427,1.85,6.0,0.5,2.25,20.23,25.93,18.01,800.83,788.8,14.298,15.139,60.04,63.57,300.1,1800.0,99.97,Auburn_Qhem_1,,
10,6.5,0.0198,438.0,0.371,1.84,6.0,0.5,2.25,20.06,25.85,17.81,1000.86,987.15,14.288,15.019,60.62,63.72,300.1,1799.0,99.96,Auburn_Qhem_1,,
11,7.08,0.0178,518.0,0.332,1.84,6.0,0.5,2.25,19.93,25.78,17.66,1200.33,1185.4,14.274,14.928,61.07,63.86,300.1,1799.0,99.96,Auburn_Qhem_1,,
12,7.98,0.0161,651.0,0.303,1.85,6.0,0.5,2.25,19.89,25.83,17.6,1499.33,1482.47,14.291,14.888,61.27,63.83,300.1,1800.0,99.95,Auburn_Qhem_1,,
13,9.08,0.0135,861.0,0.251,1.82,6.0,0.5,2.25,19.73,25.62,17.43,2000.89,1981.74,14.284,14.779,61.86,64.0,300.1,1801.0,99.95,Auburn_Qhem_1,,
1,30.86188826,0.2809901,133.9139404,3.679448958,1.413018024,6.0,0.5,2.25,23.58212662,25.15337372,22.46514893,398.0095215,333.861908,11.02386189,18.24478149,37.52885818,61.48444748,300.1544189,1799.501953,98.43093872,Fermi_Zmay_4,,
2,27.40322853,0.346349926,96.01334153,4.079564527,1.302680612,6.0,0.5,2.25,23.44917107,24.92754173,22.46936226,299.6661377,242.9055328,10.94342995,18.94408035,37.45426178,64.30912018,300.1466675,1798.986694,98.35721588,Fermi_Zmay_4,,
3,20.60485966,0.410395526,62.32221542,4.410338741,1.21698717,6.0,0.5,2.25,23.43933105,24.86475372,22.47092247,199.9601746,157.3838654,11.05976009,19.70225716,38.00728989,66.89816284,300.1524963,1798.744263,98.32081604,Fermi_Zmay_4,,
4,11.44012055,0.492636394,30.90641128,4.838440736,1.146327194,6.0,0.5,2.25,23.56508064,24.87652397,22.66520119,99.62950897,76.02545929,10.96634769,20.44065857,37.31526184,68.88913727,300.151001,1798.732666,98.33432007,Fermi_Zmay_4,,
5,5.779180635,0.52991116,16.87195361,5.00007666,1.116008258,6.0,0.5,2.25,23.66707802,24.87373352,22.8587532,50.27718735,38.34116745,10.95715809,20.74513435,37.06403351,69.48249054,300.1447449,1799.137329,98.32723236,Fermi_Zmay_4,,
6,-0.067549199,0.567006088,3.014103265,5.14743859,1.087801101,6.0,0.5,2.25,23.67158318,24.86284065,22.86269379,2.728129864,2.833997488,10.9401989,21.01350021,37.00305939,70.35548401,300.156189,1799.515503,98.31622314,Fermi_Zmay_4,,
7,34.61615709,0.507138974,192.6501281,5.036923889,1.164716459,6.0,0.5,2.25,23.97877312,25.05031013,23.25204468,400.375061,327.8739929,10.73234367,20.59407806,35.28701019,67.68766022,300.14151,1799.091553,98.30548859,Fermi_Zmay_4,,
8,34.80771607,0.499916862,189.9938228,5.017066362,1.173578563,6.0,0.5,2.25,23.99113846,25.06922913,23.25166321,400.4054871,327.5366211,10.7209816,20.54450417,35.20495987,67.4613266,300.136322,1798.812378,98.28645325,Fermi_Zmay_4,,
9,36.22557199,0.482665805,371.3642101,4.954427651,1.192734034,6.0,0.5,2.25,24.00411034,25.10346794,23.25357056,599.777771,522.1920166,10.71640205,20.41797256,35.15761566,66.98932648,300.1535645,1798.584229,98.27669525,Fermi_Zmay_4,,
10,36.85373532,0.418545009,543.0211346,4.645189151,1.259738049,6.0,0.5,2.25,23.91529083,25.15556717,23.05103874,799.6889038,719.3375854,10.73447227,19.83613968,35.40595245,65.43791199,300.145874,1799.319336,98.28273773,Fermi_Zmay_4,,
1,3.02,0.021,156.0,0.315,1.45,6.0,0.5,2.25,21.89,25.19,20.91,400.31,394.03,17.38,17.999,64.79,67.09,300.2,1799.0,98.26,MMSF_Ltul_3,,
2,1.78,0.0195,144.0,0.285,1.41,6.0,0.5,2.25,21.65,25.0,20.72,299.78,296.05,17.424,17.983,65.98,68.04,300.2,1800.0,98.26,MMSF_Ltul_3,,
3,0.886,0.0204,126.0,0.291,1.38,6.0,0.5,2.25,21.57,24.83,20.72,201.31,199.42,17.419,17.99,66.24,68.37,300.2,1800.0,98.26,MMSF_Ltul_3,,
4,0.048,0.0227,93.9,0.325,1.38,6.0,0.5,2.25,22.03,24.89,21.5,99.75,99.59,17.432,18.069,64.47,66.78,300.2,1800.0,98.26,MMSF_Ltul_3,,
5,-0.461,0.0236,81.9,0.338,1.39,6.0,0.5,2.25,22.08,24.94,21.5,50.93,51.82,17.459,18.122,64.39,66.78,300.2,1801.0,98.26,MMSF_Ltul_3,,
6,3.52,0.0279,182.0,0.395,1.38,6.0,0.5,2.25,22.09,24.93,21.5,399.34,392.0,17.462,18.238,64.39,67.17,300.2,1801.0,98.27,MMSF_Ltul_3,,
7,3.63,0.0299,189.0,0.424,1.37,6.0,0.5,2.25,22.1,24.96,21.5,399.47,391.88,17.449,18.28,64.29,67.29,300.2,1800.0,98.27,MMSF_Ltul_3,,
8,5.8,0.0298,262.0,0.423,1.38,6.0,0.5,2.25,22.11,24.99,21.5,599.03,586.95,17.473,18.304,64.34,67.32,300.2,1800.0,98.27,MMSF_Ltul_3,,
9,7.52,0.0276,332.0,0.396,1.39,6.0,0.5,2.25,22.12,25.02,21.5,800.26,784.6,17.478,18.255,64.31,67.11,300.2,1800.0,98.27,MMSF_Ltul_3,,
10,8.79,0.0248,393.0,0.359,1.4,6.0,0.5,2.25,22.13,25.07,21.5,998.91,980.65,17.541,18.245,64.5,67.02,300.2,1799.0,98.27,MMSF_Ltul_3,,
11,10.2,0.023,443.0,0.335,1.41,6.0,0.5,2.25,22.15,25.11,21.5,1200.02,1178.82,17.567,18.224,64.48,66.89,300.2,1799.0,98.27,MMSF_Ltul_3,,
12,10.9,0.0178,466.0,0.261,1.42,6.0,0.5,2.25,21.91,25.1,21.11,1500.46,1477.88,17.643,18.155,65.71,67.62,300.2,1800.0,98.27,MMSF_Ltul_3,,
13,11.4,0.0151,736.0,0.221,1.41,6.0,0.5,2.25,21.86,25.04,21.11,2000.09,1976.49,17.661,18.095,65.94,67.56,300.2,1800.0,98.26,MMSF_Ltul_3,,
1,10.00929487,0.171783145,267.2789486,3.399833598,2.011892471,6.0,0.5,2.25,34.49736404,35.18529129,33.9760704,400.0418091,377.4766235,30.72521782,37.26565933,55.4564209,67.2613678,300.2674866,1798.596558,99.14476013,Horizontes_Cala_1,,
2,6.398742062,0.143674264,201.8800068,2.989963157,2.091554349,6.0,0.5,2.25,33.92867279,35.19891357,33.30128098,300.0872498,285.5939331,30.75178719,36.50862885,57.28564453,68.00971985,300.2483521,1798.72168,99.13638306,Horizontes_Cala_1,,
3,3.027317876,0.126229802,146.5766693,2.688014257,2.125459645,6.0,0.5,2.25,33.52194977,35.13403702,32.91758728,199.9381714,192.8522949,30.78118324,35.95984268,58.65953827,68.52848053,300.2344971,1798.840576,99.13759613,Horizontes_Cala_1,,
4,0.015244889,0.113160572,95.70566702,2.449722554,2.149689501,6.0,0.5,2.25,33.24975967,35.06606293,32.59916687,99.97332764,99.45597076,30.77722931,35.49898911,59.55494308,68.6917038,300.2388916,1800.592651,99.14024353,Horizontes_Cala_1,,
5,-1.023590874,0.097274036,71.77137431,2.126089191,2.157555158,6.0,0.5,2.25,33.10496521,34.8725853,32.6074295,54.83542633,56.64015198,30.70522881,34.80574417,59.90789795,67.90827179,300.2679749,1801.108154,99.15272522,Horizontes_Cala_1,,
