,gbw,CO2r,CO2s,Ci,gsw,day,flow,plantHeight,area,latitude,siteIdentifier,longitude,A,Patm,RHr,RHs,Tblock,Tair,Tleaf,E,VPDleaf,year,dataContributor,SampleID,measurementDevice,instrumentType,experimentalTreatment,growthEnvironment,month,time,unadjudicatedName,plantType,plantLeaf,plantForm,acceptedName,nameAuthor,nameAuthority,nameCategory,nameAdjudicator
62,2250.0,2000.219970703125,1982.2900390625,984.0,14.2000000923872,29.0,300.20001220703125,,6.0,39.060001373291016,blandy,-78.05999755859375,8.350000381469727,100.0999984741211,34.95000076293945,37.22999954223633,22.09000015258789,22.399999618530273,25.010000228881836,0.31299999356269836,2.1700000762939453,2014.0,Blandy Experimental Farm,blandy ltul 2,licor 6400,licor 6400,co2,open,5.0,,,,,,,,,,
63,2250.0,398.8999938964844,360.760009765625,135.0,141.00000262260437,2.0,299.6000061035156,0.9130000305175782,6.0,42.40999984741211,kbs,-85.4000015258789,18.399999618530273,97.51000213623047,48.56999969482422,59.65999984741211,24.899999618530273,24.6200008392334,24.920000076293945,1.8300000429153442,1.309999942779541,2014.0,Kellogg Biological Station,kbs pvir 5,licor 6400,licor 6400,ambient,open,7.0,,,,,,,,,,
64,2250.0,298.70001220703125,268.0400085449219,96.9000015258789,150.00000596046448,2.0,299.6000061035156,0.9130000305175782,6.0,42.40999984741211,kbs,-85.4000015258789,14.800000190734863,97.51000213623047,49.36000061035156,60.54999923706055,25.079999923706055,24.65999984741211,24.780000686645508,1.850000023841858,1.25,2014.0,Kellogg Biological Station,kbs pvir 5,licor 6400,licor 6400,co2,open,7.0,,,,,,,,,,
65,2250.0,199.99000549316406,177.72999572753906,62.20000076293945,162.00000047683716,2.0,299.6000061035156,0.9130000305175782,6.0,42.40999984741211,kbs,-85.4000015258789,10.800000190734863,97.51000213623047,49.310001373291016,61.029998779296875,25.479999542236328,24.93000030517578,24.8700008392334,1.940000057220459,1.2200000286102295,2014.0,Kellogg Biological Station,kbs pvir 5,licor 6400,licor 6400,co2,open,7.0,,,,,,,,,,
66,2250.0,99.13999938964844,87.80000305175781,30.100000381469727,165.00000655651093,2.0,299.6000061035156,0.9130000305175782,6.0,42.40999984741211,kbs,-85.4000015258789,5.489999771118164,97.5199966430664,51.56999969482422,63.13999938964844,25.09000015258789,24.770000457763672,24.950000762939453,1.9299999475479126,1.190000057220459,2014.0,Kellogg Biological Station,kbs pvir 5,licor 6400,licor 6400,co2,open,7.0,,,,,,,,,,
67,2250.0,49.150001525878906,43.65999984741211,17.299999237060547,175.99999904632568,2.0,299.6000061035156,0.9130000305175782,6.0,42.40999984741211,kbs,-85.4000015258789,2.6600000858306885,97.5199966430664,51.91999816894531,63.75,25.290000915527344,24.799999237060547,24.84000015258789,1.9800000190734863,1.149999976158142,2014.0,Kellogg Biological Station,kbs pvir 5,licor 6400,licor 6400,co2,open,7.0,,,,,,,,,,
68,2250.0,399.9700012207031,360.29998779296875,180.0,187.00000643730164,2.0,299.6000061035156,0.9130000305175782,6.0,42.40999984741211,kbs,-85.4000015258789,19.100000381469727,97.52999877929688,50.22999954223633,62.560001373291016,25.8700008392334,25.260000228881836,24.93000030517578,2.0799999237060547,1.149999976158142,2014.0,Kellogg Biological Station,kbs pvir 5,licor 6400,licor 6400,ambient,open,7.0,,,,,,,,,,
69,2250.0,399.9200134277344,357.8599853515625,170.0,189.9999976158142,2.0,299.6000061035156,0.9130000305175782,6.0,42.40999984741211,kbs,-85.4000015258789,20.299999237060547,97.54000091552734,49.720001220703125,62.0099983215332,26.520000457763672,25.399999618530273,24.84000015258789,2.0899999141693115,1.1299999952316284,2014.0,Kellogg Biological Station,kbs pvir 5,licor 6400,licor 6400,ambient,open,7.0,,,,,,,,,,
70,2250.0,599.9199829101562,553.9099731445312,343.0,185.0000023841858,2.0,299.6000061035156,0.9130000305175782,6.0,42.40999984741211,kbs,-85.4000015258789,21.799999237060547,97.55000305175781,49.630001068115234,61.459999084472656,26.260000228881836,25.510000228881836,24.899999618530273,2.059999942779541,1.149999976158142,2014.0,Kellogg Biological Station,kbs pvir 5,licor 6400,licor 6400,co2,open,7.0,,,,,,,,,,
71,2250.0,800.5800170898438,751.1400146484375,525.0,185.0000023841858,2.0,299.6000061035156,0.9130000305175782,6.0,42.40999984741211,kbs,-85.4000015258789,23.100000381469727,97.55000305175781,48.720001220703125,60.72999954223633,26.459999084472656,25.6299991607666,24.860000610351562,2.069999933242798,1.149999976158142,2014.0,Kellogg Biological Station,kbs pvir 5,licor 6400,licor 6400,co2,open,7.0,,,,,,,,,,
72,2250.0,399.739990234375,354.70001220703125,277.0,556.9999814033508,21.0,300.20001220703125,,6.0,43.5,guelph,-80.20999908447266,21.100000381469727,98.2300033569336,48.09000015258789,73.22000122070312,24.81999969482422,25.0,25.209999084472656,4.170000076293945,0.890999972820282,2014.0,University of Guelph Arboretum,guelph ptre 2,licor 6400,licor 6400,ambient,open,7.0,,,,,,,,,,
73,2250.0,299.7300109863281,267.30999755859375,210.0,538.9999747276306,21.0,300.20001220703125,,6.0,43.5,guelph,-80.20999908447266,15.100000381469727,98.2300033569336,50.060001373291016,74.7300033569336,24.229999542236328,24.549999237060547,25.100000381469727,4.03000020980835,0.8849999904632568,2014.0,University of Guelph Arboretum,guelph ptre 2,licor 6400,licor 6400,co2,open,7.0,,,,,,,,,,
74,2250.0,200.8800048828125,181.3699951171875,146.0,522.0000147819519,21.0,300.20001220703125,,6.0,43.5,guelph,-80.20999908447266,9.050000190734863,98.2300033569336,50.66999816894531,74.62999725341797,24.229999542236328,24.5,25.030000686645508,3.9200000762939453,0.8830000162124634,2014.0,University of Guelph Arboretum,guelph ptre 2,licor 6400,licor 6400,co2,open,7.0,,,,,,,,,,
75,2250.0,99.8499984741211,93.55999755859375,82.0999984741211,519.9999809265137,21.0,300.20001220703125,,6.0,43.5,guelph,-80.20999908447266,2.7799999713897705,98.2300033569336,50.40999984741211,74.47000122070312,24.229999542236328,24.479999542236328,25.0,3.9100000858306885,0.8840000033378601,2014.0,University of Guelph Arboretum,guelph ptre 2,licor 6400,licor 6400,co2,open,7.0,,,,,,,,,,
76,2250.0,50.540000915527344,50.970001220703125,51.79999923706055,500.0,21.0,300.20001220703125,,6.0,43.5,guelph,-80.20999908447266,-0.40700000524520874,98.22000122070312,50.849998474121094,74.23999786376953,24.229999542236328,24.469999313354492,24.989999771118164,3.819999933242798,0.890999972820282,2014.0,University of Guelph Arboretum,guelph ptre 2,licor 6400,licor 6400,co2,open,7.0,,,,,,,,,,
77,2250.0,400.3800048828125,358.1099853515625,275.0,476.99999809265137,21.0,300.20001220703125,,6.0,43.5,guelph,-80.20999908447266,19.799999237060547,98.22000122070312,50.88999938964844,73.70999908447266,24.229999542236328,24.459999084472656,24.969999313354492,3.7200000286102295,0.9039999842643738,2014.0,University of Guelph Arboretum,guelph ptre 2,licor 6400,licor 6400,ambient,open,7.0,,,,,,,,,,
78,2250.0,399.2099914550781,356.6199951171875,272.0,474.0000069141388,21.0,300.20001220703125,,6.0,43.5,guelph,-80.20999908447266,20.0,98.22000122070312,50.56999969482422,73.5199966430664,24.229999542236328,24.459999084472656,24.959999084472656,3.7300000190734863,0.9089999794960022,2014.0,University of Guelph Arboretum,guelph ptre 2,licor 6400,licor 6400,ambient,open,7.0,,,,,,,,,,
79,2250.0,597.9600219726562,537.0,411.0,448.0000138282776,21.0,300.20001220703125,,6.0,43.5,guelph,-80.20999908447266,28.600000381469727,98.22000122070312,50.970001220703125,73.08000183105469,24.229999542236328,24.459999084472656,24.950000762939453,3.609999895095825,0.9210000038146973,2014.0,University of Guelph Arboretum,guelph ptre 2,licor 6400,licor 6400,co2,open,7.0,,,,,,,,,,
80,2250.0,798.0700073242188,723.239990234375,561.0,425.00001192092896,21.0,300.20001220703125,,6.0,43.5,guelph,-80.20999908447266,34.900001525878906,98.22000122070312,51.02000045776367,72.54000091552734,24.229999542236328,24.450000762939453,24.950000762939453,3.509999990463257,0.9380000233650208,2014.0,University of Guelph Arboretum,guelph ptre 2,licor 6400,licor 6400,co2,open,7.0,,,,,,,,,,
81,2250.0,998.2100219726562,914.27001953125,728.0,414.99999165534973,21.0,300.20001220703125,,6.0,43.5,guelph,-80.20999908447266,38.79999923706055,98.22000122070312,50.72999954223633,72.20999908447266,24.229999542236328,24.459999084472656,24.969999313354492,3.490000009536743,0.9509999752044678,2014.0,University of Guelph Arboretum,guelph ptre 2,licor 6400,licor 6400,co2,open,7.0,,,,,,,,,,
82,2250.0,1197.5699462890625,1108.969970703125,903.0,393.99999380111694,21.0,300.20001220703125,,6.0,43.5,guelph,-80.20999908447266,40.599998474121094,98.22000122070312,51.150001525878906,71.80000305175781,24.229999542236328,24.450000762939453,24.940000534057617,3.369999885559082,0.9589999914169312,2014.0,University of Guelph Arboretum,guelph ptre 2,licor 6400,licor 6400,co2,open,7.0,,,,,,,,,,
83,2250.0,1496.75,1403.8900146484375,1180.0,372.0000088214874,21.0,300.20001220703125,,6.0,43.5,guelph,-80.20999908447266,41.900001525878906,98.20999908447266,51.720001220703125,71.5199966430664,24.229999542236328,24.459999084472656,24.950000762939453,3.240000009536743,0.9700000286102295,2014.0,University of Guelph Arboretum,guelph ptre 2,licor 6400,licor 6400,co2,open,7.0,,,,,,,,,,
84,2250.0,1998.18994140625,1897.7900390625,1650.0,365.00000953674316,21.0,300.20001220703125,,6.0,43.5,guelph,-80.20999908447266,44.099998474121094,98.20999908447266,51.5,71.27999877929688,24.229999542236328,24.459999084472656,24.979999542236328,3.2200000286102295,0.9810000061988831,2014.0,University of Guelph Arboretum,guelph ptre 2,licor 6400,licor 6400,co2,open,7.0,,,,,,,,,,
85,2250.0,400.1304931640625,397.5148010253906,363.0708923339844,61.32931634783745,21.0,300.24591064453125,,6.0,10.420000076293945,laselva,-84.0199966430664,0.8757616281509399,100.90193939208984,47.43405532836914,55.785430908203125,21.109996795654297,21.62356185913086,25.34379005432129,1.0896613597869873,1.798810362815857,2015.0,La Selva Biological Station,laselva pmac 1,licor 6400,licor 6400,ambient,open,5.0,,,,,,,,,,
86,2250.0,299.87640380859375,298.7747497558594,272.4494323730469,33.44852477312088,21.0,300.2459411621094,,6.0,10.420000076293945,laselva,-84.0199966430664,0.3729459047317505,100.90440368652344,47.835201263427734,52.44906997680664,21.537330627441406,21.500194549560547,24.771583557128906,0.5968800783157349,1.7867549657821655,2015.0,La Selva Biological Station,laselva pmac 1,licor 6400,licor 6400,co2,open,5.0,,,,,,,,,,
87,2250.0,199.8834228515625,199.71893310546875,193.68626403808594,21.690845489501953,21.0,300.245361328125,,6.0,10.420000076293945,laselva,-84.0199966430664,0.0029744270723313093,100.90753173828125,46.45973205566406,49.43954086303711,22.426137924194336,21.998790740966797,24.770862579345703,0.3972468376159668,1.8247137069702148,2015.0,La Selva Biological Station,laselva pmac 1,licor 6400,licor 6400,co2,open,5.0,,,,,,,,,,
88,2250.0,99.95457458496094,100.67044830322266,133.0162353515625,17.573503777384758,21.0,300.24444580078125,,6.0,10.420000076293945,laselva,-84.0199966430664,-0.39134809374809265,100.91036224365234,46.00678253173828,48.446693420410156,22.433427810668945,22.187692642211914,24.907085418701172,0.32899001240730286,1.8617808818817139,2015.0,La Selva Biological Station,laselva pmac 1,licor 6400,licor 6400,co2,open,5.0,,,,,,,,,,
89,2250.0,43.187992095947266,44.00472640991211,89.61951446533203,14.196223579347134,21.0,300.26116943359375,,6.0,10.420000076293945,laselva,-84.0199966430664,-0.4206344783306122,100.92213439941406,45.7506217956543,47.742027282714844,22.610624313354492,22.322885513305664,25.031064987182617,0.27069422602653503,1.8935710191726685,2015.0,La Selva Biological Station,laselva pmac 1,licor 6400,licor 6400,co2,open,5.0,,,,,,,,,,
90,2250.0,400.0608215332031,397.83270263671875,269.58612060546875,13.774262741208076,21.0,300.25250244140625,,6.0,10.420000076293945,laselva,-84.0199966430664,1.0114461183547974,100.92649841308594,46.482337951660156,48.42489242553711,22.26154327392578,22.088232040405273,24.94010353088379,0.26028794050216675,1.8764523267745972,2015.0,La Selva Biological Station,laselva pmac 1,licor 6400,licor 6400,ambient,open,5.0,,,,,,,,,,
91,2250.0,400.10400390625,397.65008544921875,258.3956604003906,13.971366919577122,21.0,300.2470703125,,6.0,10.420000076293945,laselva,-84.0199966430664,1.1227898597717285,100.92791748046875,46.59077835083008,48.56728744506836,22.264623641967773,22.067625045776367,24.970643997192383,0.2645033895969391,1.8800557851791382,2015.0,La Selva Biological Station,laselva pmac 1,licor 6400,licor 6400,ambient,open,5.0,,,,,,,,,,
92,2250.0,599.9052734375,595.0401000976562,348.32073974609375,15.647076070308685,21.0,300.24566650390625,,6.0,10.420000076293945,laselva,-84.0199966430664,2.260505437850952,100.9314956665039,46.18437957763672,48.346797943115234,22.682767868041992,22.24518585205078,24.897741317749023,0.29254043102264404,1.8581491708755493,2015.0,La Selva Biological Station,laselva pmac 1,licor 6400,licor 6400,co2,open,5.0,,,,,,,,,,
93,2250.0,799.9368896484375,791.3019409179688,394.8497314453125,17.292963340878487,21.0,300.24945068359375,,6.0,10.420000076293945,laselva,-84.0199966430664,4.064853191375732,100.93390655517578,45.95502853393555,48.33155822753906,22.654226303100586,22.359994888305664,24.964574813842773,0.3237842917442322,1.862058162689209,2015.0,La Selva Biological Station,laselva pmac 1,licor 6400,licor 6400,co2,open,5.0,,,,,,,,,,
94,2250.0,1000.212890625,988.279052734375,467.12139892578125,18.18588562309742,21.0,300.2332458496094,,6.0,10.420000076293945,laselva,-84.0199966430664,5.635147571563721,100.93619537353516,46.370933532714844,48.88798522949219,22.422523498535156,22.238697052001953,24.99338722229004,0.34040048718452454,1.8621728420257568,2015.0,La Selva Biological Station,laselva pmac 1,licor 6400,licor 6400,co2,open,5.0,,,,,,,,,,
95,2250.0,1200.005859375,1184.455322265625,545.9203491210938,19.353777170181274,21.0,300.2488708496094,,6.0,10.420000076293945,laselva,-84.0199966430664,7.357304573059082,100.93698120117188,46.433433532714844,49.08027648925781,22.608810424804688,22.253765106201172,24.925485610961914,0.3583199679851532,1.8429380655288696,2015.0,La Selva Biological Station,laselva pmac 1,licor 6400,licor 6400,co2,open,5.0,,,,,,,,,,
96,2250.0,1499.9464111328125,1480.435791015625,724.5167236328125,20.519794896245003,21.0,300.25830078125,,6.0,10.420000076293945,laselva,-84.0199966430664,9.198646545410156,100.93572235107422,46.23508834838867,49.0341682434082,22.614971160888672,22.370872497558594,25.018056869506836,0.3816869854927063,1.852254867553711,2015.0,La Selva Biological Station,laselva pmac 1,licor 6400,licor 6400,co2,open,5.0,,,,,,,,,,
97,2250.0,2000.195068359375,1977.15576171875,1106.2218017578125,21.03511616587639,21.0,300.24169921875,,6.0,10.420000076293945,laselva,-84.0199966430664,10.758252143859863,100.93455505371094,46.29948425292969,49.155029296875,22.614696502685547,22.387939453125,25.0076961517334,0.38979315757751465,1.8456237316131592,2015.0,La Selva Biological Station,laselva pmac 1,licor 6400,licor 6400,co2,open,5.0,,,,,,,,,,
98,2250.0,399.9875183105469,374.42620849609375,333.3179016113281,601.5639305114746,7.0,300.103515625,,6.0,10.899999618530273,horizontes,-85.5999984741211,8.98831558227539,99.47221374511719,0.5051410794258118,50.080657958984375,28.426620483398438,28.846426010131836,29.149436950683594,10.140180587768555,2.060380697250366,2015.0,Horizontes Experimental Forest,horizontes emex 1,licor 6400,licor 6400,ambient,open,6.0,,,,,,,,,,
99,2250.0,299.9654541015625,279.4778747558594,243.52297973632812,540.3540730476379,7.0,300.0911560058594,,6.0,10.899999618530273,horizontes,-85.5999984741211,7.522461891174316,99.46868896484375,0.42124617099761963,51.49641036987305,26.52984046936035,27.67096519470215,29.2292423248291,9.748322486877441,2.158398389816284,2015.0,Horizontes Experimental Forest,horizontes emex 1,licor 6400,licor 6400,co2,open,6.0,,,,,,,,,,
100,2250.0,200.01455688476562,187.52957153320312,164.15956115722656,499.9486207962036,7.0,300.0978698730469,,6.0,10.899999618530273,horizontes,-85.5999984741211,4.48862886428833,99.46644592285156,0.40046608448028564,50.48110580444336,26.354896545410156,27.33071517944336,29.12746238708496,9.363325119018555,2.209338426589966,2015.0,Horizontes Experimental Forest,horizontes emex 1,licor 6400,licor 6400,co2,open,6.0,,,,,,,,,,
101,2250.0,124.0494613647461,118.70621490478516,106.57975006103516,398.3812928199768,7.0,300.1137390136719,,6.0,10.899999618530273,horizontes,-85.5999984741211,1.6784852743148804,99.46762084960938,0.3724837601184845,47.72343826293945,25.056007385253906,26.419015884399414,29.08467674255371,8.374884605407715,2.3908469676971436,2015.0,Horizontes Experimental Forest,horizontes emex 1,licor 6400,licor 6400,co2,open,6.0,,,,,,,,,,
102,2250.0,124.18329620361328,118.71121215820312,104.04981994628906,329.3588161468506,7.0,300.1581726074219,,6.0,10.899999618530273,horizontes,-85.5999984741211,1.8372148275375366,99.46788787841797,0.3586931824684143,43.64527130126953,25.06207275390625,26.2822322845459,29.120223999023438,7.583695888519287,2.5523571968078613,2015.0,Horizontes Experimental Forest,horizontes emex 1,licor 6400,licor 6400,co2,open,6.0,,,,,,,,,,
103,2250.0,400.07861328125,373.4921569824219,294.8213195800781,294.40587759017944,7.0,300.1082458496094,,6.0,10.899999618530273,horizontes,-85.5999984741211,10.632471084594727,99.4627914428711,0.36155882477760315,41.20817947387695,25.03829574584961,26.25310707092285,29.176414489746094,7.136838436126709,2.651578903198242,2015.0,Horizontes Experimental Forest,horizontes emex 1,licor 6400,licor 6400,ambient,open,6.0,,,,,,,,,,
104,2250.0,399.914794921875,372.6513366699219,275.83868408203125,240.4593825340271,7.0,300.09814453125,,6.0,10.899999618530273,horizontes,-85.5999984741211,11.278254508972168,99.45548248291016,0.36812126636505127,37.733741760253906,24.28170394897461,25.750490188598633,29.22197914123535,6.327453136444092,2.8191661834716797,2015.0,Horizontes Experimental Forest,horizontes emex 1,licor 6400,licor 6400,ambient,open,6.0,,,,,,,,,,
